Time [S]	Voltage [V]	Current [A]	
4.065E+2	-2.596E+0	-3.488E-9	
4.068E+2	-2.556E+0	-3.454E-9	
4.071E+2	-2.516E+0	-2.720E-9	
4.074E+2	-2.475E+0	-2.600E-9	
4.077E+2	-2.435E+0	-2.319E-9	
4.080E+2	-2.395E+0	-2.215E-9	
4.083E+2	-2.355E+0	-2.067E-9	
4.086E+2	-2.314E+0	-1.210E-9	
4.089E+2	-2.274E+0	-1.150E-9	
4.092E+2	-2.234E+0	-1.141E-9	
4.095E+2	-2.194E+0	-1.157E-9	
4.098E+2	-2.153E+0	-1.003E-9	
4.109E+2	-2.113E+0	-8.575E-10	
4.121E+2	-2.073E+0	-8.045E-10	
4.131E+2	-2.033E+0	-9.367E-10	
4.134E+2	-1.992E+0	-8.871E-10	
4.137E+2	-1.952E+0	-7.395E-10	
4.140E+2	-1.912E+0	-6.264E-10	
4.143E+2	-1.872E+0	-4.449E-10	
4.146E+2	-1.831E+0	-4.508E-10	
4.149E+2	-1.791E+0	-4.661E-10	
4.152E+2	-1.751E+0	-4.917E-10	
4.155E+2	-1.711E+0	-5.099E-10	
4.158E+2	-1.670E+0	-4.635E-10	
4.162E+2	-1.630E+0	-3.738E-10	
4.164E+2	-1.590E+0	-3.354E-10	
4.167E+2	-1.550E+0	-3.908E-10	
4.170E+2	-1.509E+0	-8.044E-10	
4.173E+2	-1.469E+0	-8.662E-10	
4.176E+2	-1.429E+0	-3.788E-10	
4.179E+2	-1.389E+0	-1.939E-10	
4.182E+2	-1.348E+0	-1.621E-10	
4.185E+2	-1.308E+0	-2.246E-10	
4.188E+2	-1.268E+0	-1.465E-10	
4.197E+2	-1.228E+0	-5.216E-11	
4.200E+2	-1.187E+0	-3.522E-11	
4.203E+2	-1.147E+0	-3.290E-11	
4.206E+2	-1.107E+0	-2.307E-11	
4.209E+2	-1.067E+0	-1.596E-11	
4.212E+2	-1.026E+0	-1.378E-11	
4.215E+2	-9.862E-1	-1.036E-11	
4.218E+2	-9.459E-1	-8.177E-12	
4.221E+2	-9.057E-1	-6.675E-12	
4.224E+2	-8.654E-1	-3.123E-12	
4.227E+2	-8.252E-1	4.117E-12	
4.230E+2	-7.849E-1	5.073E-12	
4.233E+2	-7.447E-1	9.308E-12	
4.236E+2	-7.044E-1	8.216E-12	
4.239E+2	-6.642E-1	9.309E-12	
4.242E+2	-6.239E-1	9.855E-12	
4.245E+2	-5.836E-1	1.095E-11	
4.248E+2	-5.434E-1	1.163E-11	
4.251E+2	-5.031E-1	1.436E-11	
4.254E+2	-4.629E-1	1.436E-11	
4.257E+2	-4.226E-1	1.600E-11	
4.260E+2	-3.824E-1	1.491E-11	
4.263E+2	-3.421E-1	1.491E-11	
4.266E+2	-3.019E-1	1.436E-11	
4.269E+2	-2.616E-1	1.505E-11	
4.272E+2	-2.214E-1	2.012E-11	
4.275E+2	-1.811E-1	1.819E-11	
4.278E+2	-1.409E-1	1.680E-11	
4.281E+2	-1.006E-1	1.833E-11	
4.284E+2	-6.038E-2	1.737E-11	
4.287E+2	-2.013E-2	1.751E-11	
4.290E+2	2.013E-2	1.737E-11	
4.293E+2	6.038E-2	1.833E-11	
4.296E+2	1.006E-1	1.782E-11	
4.299E+2	1.409E-1	1.915E-11	
4.302E+2	1.811E-1	1.723E-11	
4.305E+2	2.214E-1	2.201E-11	
4.308E+2	2.616E-1	1.764E-11	
4.311E+2	3.019E-1	1.997E-11	
4.314E+2	3.421E-1	1.833E-11	
4.317E+2	3.824E-1	1.751E-11	
4.320E+2	4.226E-1	1.860E-11	
4.323E+2	4.629E-1	1.792E-11	
4.326E+2	5.031E-1	1.792E-11	
4.329E+2	5.434E-1	2.160E-11	
4.332E+2	5.836E-1	2.188E-11	
4.335E+2	6.239E-1	1.928E-11	
4.338E+2	6.642E-1	2.188E-11	
4.341E+2	7.044E-1	2.516E-11	
4.344E+2	7.447E-1	2.830E-11	
4.347E+2	7.849E-1	2.898E-11	
4.350E+2	8.252E-1	3.568E-11	
4.353E+2	8.654E-1	3.554E-11	
4.356E+2	9.057E-1	3.445E-11	
4.359E+2	9.459E-1	4.155E-11	
4.362E+2	9.862E-1	4.893E-11	
4.365E+2	1.026E+0	5.330E-11	
4.368E+2	1.067E+0	5.576E-11	
4.371E+2	1.107E+0	5.945E-11	
4.374E+2	1.147E+0	7.202E-11	
4.377E+2	1.187E+0	6.054E-11	
4.380E+2	1.228E+0	6.628E-11	
4.383E+2	1.268E+0	6.328E-11	
4.386E+2	1.308E+0	6.614E-11	
4.389E+2	1.348E+0	6.724E-11	
4.392E+2	1.389E+0	6.600E-11	
4.395E+2	1.429E+0	6.232E-11	
4.398E+2	1.469E+0	6.300E-11	
4.401E+2	1.509E+0	6.915E-11	
4.404E+2	1.550E+0	8.162E-11	
4.407E+2	1.590E+0	9.693E-11	
4.410E+2	1.630E+0	8.234E-11	
4.413E+2	1.670E+0	7.052E-11	
4.416E+2	1.711E+0	3.920E-11	
4.419E+2	1.751E+0	7.240E-11	
4.422E+2	1.791E+0	7.475E-11	
4.425E+2	1.831E+0	7.961E-11	
4.428E+2	1.872E+0	8.853E-11	
4.437E+2	1.912E+0	5.406E-10	
4.440E+2	1.952E+0	6.644E-10	
4.443E+2	1.992E+0	7.234E-10	
4.446E+2	2.033E+0	7.611E-10	
4.449E+2	2.073E+0	8.053E-10	
4.452E+2	2.113E+0	8.277E-10	
4.455E+2	2.153E+0	8.984E-10	
4.458E+2	2.194E+0	9.638E-10	
4.463E+2	2.234E+0	5.496E-10	
4.470E+2	2.274E+0	9.986E-10	
4.475E+2	2.314E+0	5.888E-10	
4.482E+2	2.355E+0	9.876E-10	
4.487E+2	2.395E+0	6.362E-10	
4.496E+2	2.435E+0	1.033E-9	
4.497E+2	2.475E+0	1.073E-9	
4.500E+2	2.516E+0	1.953E-9	
4.503E+2	2.556E+0	2.238E-9	
4.506E+2	2.596E+0	2.570E-9	
4.509E+2	2.636E+0	3.515E-9	
4.512E+2	2.677E+0	4.831E-9	
4.515E+2	2.717E+0	7.914E-9	
4.520E+2	2.757E+0	1.489E-8	
4.521E+2	2.797E+0	1.620E-8	
4.524E+2	2.838E+0	1.559E-8	
4.527E+2	2.878E+0	2.317E-8	
4.531E+2	2.918E+0	2.955E-8	
4.533E+2	2.958E+0	4.279E-8	
4.536E+2	2.999E+0	4.685E-8	
4.539E+2	3.039E+0	6.616E-8	
4.542E+2	3.079E+0	9.026E-8	
4.546E+2	3.119E+0	1.130E-7	
4.548E+2	3.160E+0	1.508E-7	
4.551E+2	3.200E+0	2.239E-7	
#Sweep: 009
4.554E+2	3.200E+0	3.313E-7	
4.557E+2	3.160E+0	2.236E-7	
4.560E+2	3.119E+0	2.522E-7	
4.563E+2	3.079E+0	2.575E-7	
4.566E+2	3.039E+0	1.628E-7	
4.569E+2	2.999E+0	1.492E-7	
4.572E+2	2.958E+0	1.642E-7	
4.575E+2	2.918E+0	1.649E-7	
4.578E+2	2.878E+0	1.647E-7	
4.581E+2	2.838E+0	1.445E-7	
4.584E+2	2.797E+0	1.311E-7	
4.587E+2	2.757E+0	1.397E-7	
4.590E+2	2.717E+0	1.554E-7	
4.593E+2	2.677E+0	1.173E-7	
4.596E+2	2.636E+0	1.068E-7	
4.601E+2	2.596E+0	9.231E-8	
4.602E+2	2.556E+0	8.801E-8	
4.605E+2	2.516E+0	8.646E-8	
4.608E+2	2.475E+0	8.269E-8	
4.611E+2	2.435E+0	7.509E-8	
4.614E+2	2.395E+0	7.040E-8	
4.617E+2	2.355E+0	6.278E-8	
4.620E+2	2.314E+0	5.794E-8	
4.623E+2	2.274E+0	5.491E-8	
4.626E+2	2.234E+0	5.304E-8	
4.629E+2	2.194E+0	5.030E-8	
4.632E+2	2.153E+0	4.507E-8	
4.635E+2	2.113E+0	5.226E-8	
4.638E+2	2.073E+0	3.906E-8	
4.641E+2	2.033E+0	3.618E-8	
4.644E+2	1.992E+0	3.389E-8	
4.647E+2	1.952E+0	3.144E-8	
4.651E+2	1.912E+0	3.825E-8	
4.653E+2	1.872E+0	3.108E-8	
4.656E+2	1.831E+0	2.627E-8	
4.659E+2	1.791E+0	2.448E-8	
4.662E+2	1.751E+0	2.307E-8	
4.665E+2	1.711E+0	2.163E-8	
4.668E+2	1.670E+0	2.057E-8	
4.672E+2	1.630E+0	1.989E-8	
4.674E+2	1.590E+0	1.842E-8	
4.677E+2	1.550E+0	1.716E-8	
4.680E+2	1.509E+0	1.645E-8	
4.683E+2	1.469E+0	1.246E-8	
4.686E+2	1.429E+0	1.239E-8	
4.689E+2	1.389E+0	1.381E-8	
4.692E+2	1.348E+0	1.126E-8	
4.697E+2	1.308E+0	6.467E-9	
4.699E+2	1.268E+0	5.893E-9	
4.701E+2	1.228E+0	5.517E-9	
4.704E+2	1.187E+0	5.161E-9	
4.707E+2	1.147E+0	4.650E-9	
4.710E+2	1.107E+0	4.428E-9	
4.713E+2	1.067E+0	3.973E-9	
4.716E+2	1.026E+0	3.700E-9	
4.719E+2	9.862E-1	3.381E-9	
4.722E+2	9.459E-1	2.757E-9	
4.725E+2	9.057E-1	2.169E-9	
4.728E+2	8.654E-1	2.393E-9	
4.731E+2	8.252E-1	1.594E-9	
4.734E+2	7.849E-1	1.093E-9	
4.737E+2	7.447E-1	1.081E-9	
4.748E+2	7.044E-1	8.213E-10	
4.757E+2	6.642E-1	1.032E-9	
4.766E+2	6.239E-1	1.041E-9	
4.767E+2	5.836E-1	1.040E-9	
4.778E+2	5.434E-1	7.466E-10	
4.788E+2	5.031E-1	7.430E-10	
4.791E+2	4.629E-1	9.067E-10	
4.794E+2	4.226E-1	7.548E-10	
4.797E+2	3.824E-1	6.267E-10	
4.800E+2	3.421E-1	4.812E-10	
4.803E+2	3.019E-1	3.839E-10	
4.806E+2	2.616E-1	2.429E-10	
4.809E+2	2.214E-1	1.716E-10	
4.818E+2	1.811E-1	1.191E-11	
4.822E+2	1.409E-1	-6.266E-12	
4.824E+2	1.006E-1	-2.129E-11	
4.827E+2	6.038E-2	-2.552E-11	
4.830E+2	2.013E-2	-2.921E-11	
4.833E+2	-2.013E-2	-2.907E-11	
4.836E+2	-6.038E-2	-3.358E-11	
4.839E+2	-1.006E-1	-4.014E-11	
4.842E+2	-1.409E-1	-3.535E-11	
4.845E+2	-1.811E-1	-3.904E-11	
4.848E+2	-2.214E-1	-4.055E-11	
4.851E+2	-2.616E-1	-4.615E-11	
4.854E+2	-3.019E-1	-5.789E-11	
4.857E+2	-3.421E-1	-5.885E-11	
4.860E+2	-3.824E-1	-7.783E-11	
4.863E+2	-4.226E-1	-9.345E-11	
4.872E+2	-4.629E-1	-2.482E-10	
4.875E+2	-5.031E-1	-3.440E-10	
4.878E+2	-5.434E-1	-3.876E-10	
4.881E+2	-5.836E-1	-4.063E-10	
4.884E+2	-6.239E-1	-5.051E-10	
4.887E+2	-6.642E-1	-4.269E-10	
4.890E+2	-7.044E-1	-3.991E-10	
4.893E+2	-7.447E-1	-4.515E-10	
4.896E+2	-7.849E-1	-4.631E-10	
4.899E+2	-8.252E-1	-3.798E-10	
4.902E+2	-8.654E-1	-2.489E-10	
4.905E+2	-9.057E-1	-2.132E-10	
4.908E+2	-9.459E-1	-2.326E-10	
4.911E+2	-9.862E-1	-2.596E-10	
4.914E+2	-1.026E+0	-2.736E-10	
4.917E+2	-1.067E+0	-2.840E-10	
4.920E+2	-1.107E+0	-4.422E-10	
4.923E+2	-1.147E+0	-5.045E-10	
4.926E+2	-1.187E+0	-4.738E-10	
4.929E+2	-1.228E+0	-3.367E-10	
4.932E+2	-1.268E+0	-2.896E-10	
4.935E+2	-1.308E+0	-3.047E-10	
4.938E+2	-1.348E+0	-3.688E-10	
4.941E+2	-1.389E+0	-3.689E-10	
4.944E+2	-1.429E+0	-4.055E-10	
4.947E+2	-1.469E+0	-4.449E-10	
4.950E+2	-1.509E+0	-4.943E-10	
4.953E+2	-1.550E+0	-4.339E-10	
4.956E+2	-1.590E+0	-3.903E-10	
4.959E+2	-1.630E+0	-4.061E-10	
4.962E+2	-1.670E+0	-4.459E-10	
4.965E+2	-1.711E+0	-4.555E-10	
4.968E+2	-1.751E+0	-4.857E-10	
4.971E+2	-1.791E+0	-4.784E-10	
4.974E+2	-1.831E+0	-5.193E-10	
4.978E+2	-1.872E+0	-5.595E-10	
4.980E+2	-1.912E+0	-5.800E-10	
4.983E+2	-1.952E+0	-6.128E-10	
4.986E+2	-1.992E+0	-5.870E-10	
4.989E+2	-2.033E+0	-7.334E-10	
4.992E+2	-2.073E+0	-7.218E-10	
4.995E+2	-2.113E+0	-7.721E-10	
4.998E+2	-2.153E+0	-7.857E-10	
5.001E+2	-2.194E+0	-8.313E-10	
5.004E+2	-2.234E+0	-9.157E-10	
5.007E+2	-2.274E+0	-9.701E-10	
5.010E+2	-2.314E+0	-9.526E-10	
5.015E+2	-2.355E+0	-7.707E-10	
5.016E+2	-2.395E+0	-1.009E-9	
5.027E+2	-2.435E+0	-7.839E-10	
5.036E+2	-2.475E+0	-8.349E-10	
5.045E+2	-2.516E+0	-7.284E-10	
5.054E+2	-2.556E+0	-6.894E-10	
5.066E+2	-2.596E+0	-8.778E-10	
5.067E+2	-2.636E+0	-1.038E-9	
5.070E+2	-2.677E+0	-1.164E-9	
5.073E+2	-2.717E+0	-1.142E-9	
5.076E+2	-2.757E+0	-1.482E-9	
5.079E+2	-2.797E+0	-2.074E-9	
5.082E+2	-2.838E+0	-1.431E-9	
5.085E+2	-2.878E+0	-1.897E-9	
5.088E+2	-2.918E+0	-1.637E-9	
5.091E+2	-2.958E+0	-1.955E-9	
5.094E+2	-2.999E+0	-2.619E-9	
5.097E+2	-3.039E+0	-5.333E-9	
5.100E+2	-3.079E+0	-4.458E-9	
5.103E+2	-3.119E+0	-4.859E-9	
5.106E+2	-3.160E+0	-4.738E-9	
5.109E+2	-3.200E+0	-8.000E-9	
#Sweep: 010
5.114E+2	-3.200E+0	-2.054E-8	
5.116E+2	-3.160E+0	-1.781E-8	
5.118E+2	-3.119E+0	-1.268E-8	
5.121E+2	-3.079E+0	-1.104E-8	
5.124E+2	-3.039E+0	-1.338E-8	
5.127E+2	-2.999E+0	-1.228E-8	
5.130E+2	-2.958E+0	-1.139E-8	
5.135E+2	-2.918E+0	-5.464E-9	
5.136E+2	-2.878E+0	-3.546E-9	
5.139E+2	-2.838E+0	-3.128E-9	
5.142E+2	-2.797E+0	-3.291E-9	
5.145E+2	-2.757E+0	-2.574E-9	
5.148E+2	-2.717E+0	-2.789E-9	
5.151E+2	-2.677E+0	-2.551E-9	
5.154E+2	-2.636E+0	-2.053E-9	
5.157E+2	-2.596E+0	-2.691E-9	
5.160E+2	-2.556E+0	-3.003E-9	
5.163E+2	-2.516E+0	-1.976E-9	
5.166E+2	-2.475E+0	-1.410E-9	
5.169E+2	-2.435E+0	-1.330E-9	
5.172E+2	-2.395E+0	-1.278E-9	
5.175E+2	-2.355E+0	-1.171E-9	
5.178E+2	-2.314E+0	-1.150E-9	
5.181E+2	-2.274E+0	-1.053E-9	
5.192E+2	-2.234E+0	-9.756E-10	
5.201E+2	-2.194E+0	-9.632E-10	
5.208E+2	-2.153E+0	-9.372E-10	
5.211E+2	-2.113E+0	-9.014E-10	
5.214E+2	-2.073E+0	-8.862E-10	
5.217E+2	-2.033E+0	-7.618E-10	
5.220E+2	-1.992E+0	-6.539E-10	
5.223E+2	-1.952E+0	-5.078E-10	
5.226E+2	-1.912E+0	-3.939E-10	
5.229E+2	-1.872E+0	-3.372E-10	
5.232E+2	-1.831E+0	-3.000E-10	
5.235E+2	-1.791E+0	-2.961E-10	
5.238E+2	-1.751E+0	-2.642E-10	
5.241E+2	-1.711E+0	-2.082E-10	
5.244E+2	-1.670E+0	-1.928E-10	
5.247E+2	-1.630E+0	-1.794E-10	
5.250E+2	-1.590E+0	-2.239E-10	
5.253E+2	-1.550E+0	-2.774E-10	
5.256E+2	-1.509E+0	-2.253E-10	
5.259E+2	-1.469E+0	-1.220E-10	
5.268E+2	-1.429E+0	-5.286E-11	
5.271E+2	-1.389E+0	-3.081E-11	
5.274E+2	-1.348E+0	-2.392E-11	
5.277E+2	-1.308E+0	-1.983E-11	
5.280E+2	-1.268E+0	-1.564E-11	
5.283E+2	-1.228E+0	-1.163E-11	
5.286E+2	-1.187E+0	-7.101E-12	
5.289E+2	-1.147E+0	-3.828E-12	
5.292E+2	-1.107E+0	-2.949E-12	
5.295E+2	-1.067E+0	-7.384E-13	
5.298E+2	-1.026E+0	1.548E-13	
5.301E+2	-9.862E-1	3.544E-12	
5.304E+2	-9.459E-1	5.641E-12	
5.307E+2	-9.057E-1	4.523E-12	
5.310E+2	-8.654E-1	5.129E-12	
5.313E+2	-8.252E-1	-4.879E-12	
5.316E+2	-7.849E-1	-2.875E-11	
5.319E+2	-7.447E-1	4.660E-12	
5.322E+2	-7.044E-1	1.034E-11	
5.325E+2	-6.642E-1	1.044E-11	
5.328E+2	-6.239E-1	9.309E-12	
5.331E+2	-5.836E-1	1.263E-11	
5.334E+2	-5.434E-1	1.192E-11	
5.338E+2	-5.031E-1	1.272E-11	
5.340E+2	-4.629E-1	1.559E-11	
5.343E+2	-4.226E-1	1.571E-11	
5.346E+2	-3.824E-1	1.564E-11	
5.349E+2	-3.421E-1	1.600E-11	
5.352E+2	-3.019E-1	1.656E-11	
5.355E+2	-2.616E-1	1.436E-11	
5.358E+2	-2.214E-1	1.491E-11	
5.361E+2	-1.811E-1	1.695E-11	
5.370E+2	-1.409E-1	2.299E-11	
5.379E+2	-1.006E-1	-3.670E-12	
5.382E+2	-6.038E-2	9.855E-12	
5.385E+2	-2.013E-2	1.313E-11	
