Time [S]	Voltage [V]	Current [A]	
4.053E+2	-2.596E+0	-3.774E-9	
4.055E+2	-2.556E+0	-3.402E-9	
4.058E+2	-2.516E+0	-2.968E-9	
4.061E+2	-2.475E+0	-2.914E-9	
4.064E+2	-2.435E+0	-2.621E-9	
4.067E+2	-2.395E+0	-2.424E-9	
4.070E+2	-2.355E+0	-2.174E-9	
4.073E+2	-2.314E+0	-1.920E-9	
4.076E+2	-2.274E+0	-1.765E-9	
4.079E+2	-2.234E+0	-1.675E-9	
4.082E+2	-2.194E+0	-1.551E-9	
4.085E+2	-2.153E+0	-1.352E-9	
4.088E+2	-2.113E+0	-1.241E-9	
4.091E+2	-2.073E+0	-1.038E-9	
4.102E+2	-2.033E+0	-9.668E-10	
4.111E+2	-1.992E+0	-9.218E-10	
4.123E+2	-1.952E+0	-8.316E-10	
4.132E+2	-1.912E+0	-7.867E-10	
4.139E+2	-1.872E+0	-9.898E-10	
4.142E+2	-1.831E+0	-8.490E-10	
4.145E+2	-1.791E+0	-7.325E-10	
4.148E+2	-1.751E+0	-5.529E-10	
4.151E+2	-1.711E+0	-5.558E-10	
4.154E+2	-1.670E+0	-4.449E-10	
4.157E+2	-1.630E+0	-4.056E-10	
4.160E+2	-1.590E+0	-3.403E-10	
4.163E+2	-1.550E+0	-3.119E-10	
4.166E+2	-1.509E+0	-2.864E-10	
4.169E+2	-1.469E+0	-2.346E-10	
4.172E+2	-1.429E+0	-1.992E-10	
4.175E+2	-1.389E+0	-1.749E-10	
4.178E+2	-1.348E+0	-1.175E-10	
4.187E+2	-1.308E+0	-3.194E-11	
4.190E+2	-1.268E+0	-8.591E-12	
4.193E+2	-1.228E+0	-3.939E-12	
4.196E+2	-1.187E+0	-2.727E-12	
4.199E+2	-1.147E+0	-2.027E-12	
4.202E+2	-1.107E+0	2.117E-12	
4.205E+2	-1.067E+0	-1.348E-12	
4.208E+2	-1.026E+0	8.049E-12	
4.211E+2	-9.862E-1	5.188E-12	
4.214E+2	-9.459E-1	5.194E-12	
4.217E+2	-9.057E-1	8.421E-12	
4.220E+2	-8.654E-1	7.013E-12	
4.223E+2	-8.252E-1	7.946E-12	
4.226E+2	-7.849E-1	1.089E-11	
4.229E+2	-7.447E-1	1.157E-11	
4.232E+2	-7.044E-1	1.041E-11	
4.235E+2	-6.642E-1	1.218E-11	
4.238E+2	-6.239E-1	1.379E-11	
4.241E+2	-5.836E-1	1.259E-11	
4.244E+2	-5.434E-1	1.382E-11	
4.248E+2	-5.031E-1	1.286E-11	
4.250E+2	-4.629E-1	3.978E-11	
4.253E+2	-4.226E-1	1.888E-11	
4.256E+2	-3.824E-1	-3.058E-11	
4.259E+2	-3.421E-1	1.191E-11	
4.262E+2	-3.019E-1	1.450E-11	
4.265E+2	-2.616E-1	1.532E-11	
4.268E+2	-2.214E-1	1.682E-11	
4.271E+2	-1.811E-1	1.450E-11	
4.274E+2	-1.409E-1	1.846E-11	
4.277E+2	-1.006E-1	1.815E-11	
4.280E+2	-6.038E-2	1.696E-11	
4.283E+2	-2.013E-2	1.598E-11	
4.286E+2	2.013E-2	1.901E-11	
4.289E+2	6.038E-2	1.922E-11	
4.292E+2	1.006E-1	1.655E-11	
4.295E+2	1.409E-1	2.164E-11	
4.298E+2	1.811E-1	2.038E-11	
4.301E+2	2.214E-1	1.778E-11	
4.304E+2	2.616E-1	2.639E-11	
4.307E+2	3.019E-1	2.243E-11	
4.310E+2	3.421E-1	1.942E-11	
4.313E+2	3.824E-1	2.215E-11	
4.316E+2	4.226E-1	2.093E-11	
4.319E+2	4.629E-1	2.161E-11	
4.324E+2	5.031E-1	2.010E-11	
4.325E+2	5.434E-1	5.508E-11	
4.328E+2	5.836E-1	2.478E-11	
4.331E+2	6.239E-1	2.421E-11	
4.334E+2	6.642E-1	2.210E-11	
4.337E+2	7.044E-1	1.912E-11	
4.340E+2	7.447E-1	2.010E-11	
4.343E+2	7.849E-1	1.614E-11	
4.346E+2	8.252E-1	3.049E-11	
4.349E+2	8.654E-1	3.077E-11	
4.352E+2	9.057E-1	2.543E-11	
4.356E+2	9.459E-1	2.938E-11	
4.358E+2	9.862E-1	2.967E-11	
4.361E+2	1.026E+0	2.725E-11	
4.364E+2	1.067E+0	2.436E-11	
4.367E+2	1.107E+0	2.598E-11	
4.370E+2	1.147E+0	3.274E-11	
4.373E+2	1.187E+0	2.639E-11	
4.376E+2	1.228E+0	3.535E-11	
4.379E+2	1.268E+0	3.507E-11	
4.382E+2	1.308E+0	4.264E-11	
4.385E+2	1.348E+0	4.087E-11	
4.388E+2	1.389E+0	4.456E-11	
4.391E+2	1.429E+0	3.978E-11	
4.394E+2	1.469E+0	4.497E-11	
4.397E+2	1.509E+0	5.112E-11	
4.400E+2	1.550E+0	5.426E-11	
4.403E+2	1.590E+0	4.921E-11	
4.407E+2	1.630E+0	6.222E-11	
4.409E+2	1.670E+0	7.954E-11	
4.412E+2	1.711E+0	6.595E-11	
4.415E+2	1.751E+0	6.369E-11	
4.418E+2	1.791E+0	6.724E-11	
4.422E+2	1.831E+0	9.265E-11	
4.430E+2	1.872E+0	4.348E-10	
4.433E+2	1.912E+0	4.959E-10	
4.436E+2	1.952E+0	6.114E-10	
4.440E+2	1.992E+0	6.334E-10	
4.445E+2	2.033E+0	7.087E-10	
4.448E+2	2.073E+0	7.473E-10	
4.451E+2	2.113E+0	7.799E-10	
4.454E+2	2.153E+0	8.439E-10	
4.459E+2	2.194E+0	7.627E-10	
4.461E+2	2.234E+0	1.619E-9	
4.463E+2	2.274E+0	4.783E-9	
4.466E+2	2.314E+0	1.197E-9	
4.469E+2	2.355E+0	1.513E-9	
4.472E+2	2.395E+0	2.715E-9	
4.475E+2	2.435E+0	3.133E-9	
4.478E+2	2.475E+0	7.730E-9	
4.481E+2	2.516E+0	8.970E-9	
4.484E+2	2.556E+0	9.054E-9	
4.489E+2	2.596E+0	2.974E-8	
4.490E+2	2.636E+0	3.441E-8	
4.493E+2	2.677E+0	3.435E-8	
4.496E+2	2.717E+0	4.604E-8	
4.499E+2	2.757E+0	5.792E-8	
4.502E+2	2.797E+0	8.211E-8	
4.505E+2	2.838E+0	8.717E-8	
4.508E+2	2.878E+0	9.567E-8	
4.512E+2	2.918E+0	2.604E-7	
4.514E+2	2.958E+0	2.852E-7	
4.517E+2	2.999E+0	3.052E-7	
4.521E+2	3.039E+0	5.094E-7	
4.526E+2	3.079E+0	3.577E-7	
4.529E+2	3.119E+0	3.933E-7	
4.532E+2	3.160E+0	4.863E-7	
4.535E+2	3.200E+0	6.414E-7	
#Sweep: 009
4.538E+2	3.200E+0	6.401E-7	
4.541E+2	3.160E+0	6.980E-7	
4.544E+2	3.119E+0	7.474E-7	
4.547E+2	3.079E+0	7.243E-7	
4.550E+2	3.039E+0	7.408E-7	
4.554E+2	2.999E+0	6.277E-7	
4.556E+2	2.958E+0	7.055E-7	
4.559E+2	2.918E+0	7.138E-7	
4.562E+2	2.878E+0	6.012E-7	
4.565E+2	2.838E+0	5.794E-7	
4.568E+2	2.797E+0	5.619E-7	
4.571E+2	2.757E+0	5.569E-7	
4.574E+2	2.717E+0	4.631E-7	
4.577E+2	2.677E+0	4.163E-7	
4.580E+2	2.636E+0	4.194E-7	
4.586E+2	2.596E+0	3.224E-4	
4.589E+2	2.556E+0	3.302E-4	
4.592E+2	2.516E+0	3.720E-4	
4.595E+2	2.475E+0	8.811E-4	
4.599E+2	2.435E+0	2.265E-7	
4.601E+2	2.395E+0	2.047E-7	
4.604E+2	2.355E+0	1.901E-7	
4.607E+2	2.314E+0	1.796E-7	
4.610E+2	2.274E+0	1.661E-7	
4.613E+2	2.234E+0	1.822E-7	
4.616E+2	2.194E+0	1.813E-7	
4.619E+2	2.153E+0	1.424E-7	
4.622E+2	2.113E+0	1.333E-7	
4.625E+2	2.073E+0	1.191E-7	
4.628E+2	2.033E+0	1.052E-7	
4.631E+2	1.992E+0	1.145E-7	
4.635E+2	1.952E+0	9.873E-8	
4.637E+2	1.912E+0	8.926E-8	
4.640E+2	1.872E+0	7.937E-8	
4.643E+2	1.831E+0	7.367E-8	
4.646E+2	1.791E+0	6.882E-8	
4.649E+2	1.751E+0	6.151E-8	
4.652E+2	1.711E+0	6.018E-8	
4.655E+2	1.670E+0	5.692E-8	
4.658E+2	1.630E+0	5.465E-8	
4.661E+2	1.590E+0	4.703E-8	
4.664E+2	1.550E+0	4.366E-8	
4.667E+2	1.509E+0	4.150E-8	
4.670E+2	1.469E+0	3.823E-8	
4.673E+2	1.429E+0	3.563E-8	
4.676E+2	1.389E+0	3.193E-8	
4.680E+2	1.348E+0	2.875E-8	
4.682E+2	1.308E+0	2.663E-8	
4.685E+2	1.268E+0	2.388E-8	
4.688E+2	1.228E+0	2.117E-8	
4.691E+2	1.187E+0	1.884E-8	
4.694E+2	1.147E+0	1.707E-8	
4.697E+2	1.107E+0	1.544E-8	
4.700E+2	1.067E+0	1.385E-8	
4.703E+2	1.026E+0	1.234E-8	
4.706E+2	9.862E-1	1.104E-8	
4.711E+2	9.459E-1	6.621E-9	
4.712E+2	9.057E-1	5.720E-9	
4.715E+2	8.654E-1	5.181E-9	
4.718E+2	8.252E-1	4.570E-9	
4.721E+2	7.849E-1	3.523E-9	
4.724E+2	7.447E-1	3.061E-9	
4.729E+2	7.044E-1	2.563E-9	
4.733E+2	6.642E-1	2.305E-9	
4.736E+2	6.239E-1	1.916E-9	
4.739E+2	5.836E-1	1.658E-9	
4.742E+2	5.434E-1	1.467E-9	
4.745E+2	5.031E-1	1.162E-9	
4.748E+2	4.629E-1	1.008E-9	
4.759E+2	4.226E-1	7.499E-10	
4.766E+2	3.824E-1	8.690E-10	
4.769E+2	3.421E-1	7.236E-10	
4.772E+2	3.019E-1	5.746E-10	
4.775E+2	2.616E-1	4.093E-10	
4.778E+2	2.214E-1	2.082E-10	
4.782E+2	1.811E-1	1.117E-10	
4.790E+2	1.409E-1	1.682E-11	
4.793E+2	1.006E-1	-8.860E-12	
4.796E+2	6.038E-2	-1.815E-11	
4.799E+2	2.013E-2	-3.481E-11	
4.803E+2	-2.013E-2	-2.798E-11	
4.805E+2	-6.038E-2	-5.188E-11	
4.808E+2	-1.006E-1	-4.929E-11	
4.811E+2	-1.409E-1	-5.407E-11	
4.814E+2	-1.811E-1	-6.377E-11	
4.817E+2	-2.214E-1	-6.869E-11	
4.820E+2	-2.616E-1	-7.428E-11	
4.823E+2	-3.019E-1	-8.098E-11	
4.826E+2	-3.421E-1	-9.546E-11	
4.835E+2	-3.824E-1	-2.343E-10	
4.838E+2	-4.226E-1	-2.779E-10	
4.841E+2	-4.629E-1	-2.981E-10	
4.844E+2	-5.031E-1	-4.001E-10	
4.847E+2	-5.434E-1	-4.222E-10	
4.850E+2	-5.836E-1	-5.123E-10	
4.853E+2	-6.239E-1	-5.796E-10	
4.856E+2	-6.642E-1	-6.578E-10	
4.859E+2	-7.044E-1	-6.642E-10	
4.862E+2	-7.447E-1	-7.144E-10	
4.865E+2	-7.849E-1	-7.321E-10	
4.868E+2	-8.252E-1	-7.761E-10	
4.871E+2	-8.654E-1	-8.301E-10	
4.874E+2	-9.057E-1	-8.647E-10	
4.877E+2	-9.459E-1	-9.052E-10	
4.880E+2	-9.862E-1	-9.185E-10	
4.884E+2	-1.026E+0	-6.407E-10	
4.892E+2	-1.067E+0	-8.354E-10	
4.898E+2	-1.107E+0	-6.858E-10	
4.907E+2	-1.147E+0	-9.859E-10	
4.911E+2	-1.187E+0	-7.557E-10	
4.920E+2	-1.228E+0	-7.809E-10	
4.929E+2	-1.268E+0	-7.263E-10	
4.937E+2	-1.308E+0	-9.760E-10	
4.942E+2	-1.348E+0	-8.175E-10	
4.950E+2	-1.389E+0	-8.238E-10	
4.960E+2	-1.429E+0	-8.926E-10	
4.969E+2	-1.469E+0	-1.017E-9	
4.981E+2	-1.509E+0	-1.005E-9	
4.985E+2	-1.550E+0	-1.085E-9	
4.988E+2	-1.590E+0	-1.086E-9	
4.992E+2	-1.630E+0	-1.255E-9	
4.994E+2	-1.670E+0	-1.211E-9	
4.997E+2	-1.711E+0	-1.316E-9	
5.000E+2	-1.751E+0	-1.551E-9	
5.003E+2	-1.791E+0	-1.499E-9	
5.006E+2	-1.831E+0	-1.712E-9	
5.009E+2	-1.872E+0	-1.696E-9	
5.012E+2	-1.912E+0	-1.633E-9	
5.015E+2	-1.952E+0	-1.819E-9	
5.018E+2	-1.992E+0	-1.936E-9	
5.021E+2	-2.033E+0	-2.040E-9	
5.024E+2	-2.073E+0	-2.097E-9	
5.027E+2	-2.113E+0	-2.195E-9	
5.030E+2	-2.153E+0	-2.478E-9	
5.033E+2	-2.194E+0	-2.422E-9	
5.036E+2	-2.234E+0	-2.581E-9	
5.039E+2	-2.274E+0	-2.639E-9	
5.042E+2	-2.314E+0	-2.912E-9	
5.045E+2	-2.355E+0	-3.247E-9	
5.048E+2	-2.395E+0	-3.167E-9	
5.051E+2	-2.435E+0	-3.133E-9	
5.054E+2	-2.475E+0	-2.758E-9	
5.057E+2	-2.516E+0	-3.147E-9	
5.060E+2	-2.556E+0	-3.149E-9	
5.063E+2	-2.596E+0	-3.553E-9	
5.066E+2	-2.636E+0	-3.827E-9	
5.069E+2	-2.677E+0	-4.440E-9	
5.072E+2	-2.717E+0	-4.375E-9	
5.075E+2	-2.757E+0	-4.145E-9	
5.078E+2	-2.797E+0	-4.865E-9	
5.081E+2	-2.838E+0	-5.427E-9	
5.084E+2	-2.878E+0	-5.113E-9	
5.087E+2	-2.918E+0	-4.645E-9	
5.090E+2	-2.958E+0	-3.996E-9	
5.094E+2	-2.999E+0	-5.331E-9	
5.096E+2	-3.039E+0	-4.470E-9	
5.099E+2	-3.079E+0	-4.576E-9	
5.102E+2	-3.119E+0	-6.947E-9	
5.106E+2	-3.160E+0	-5.895E-9	
5.108E+2	-3.200E+0	-6.388E-9	
#Sweep: 010
5.111E+2	-3.200E+0	-7.709E-9	
5.114E+2	-3.160E+0	-7.616E-9	
5.117E+2	-3.119E+0	-6.314E-9	
5.120E+2	-3.079E+0	-6.011E-9	
5.123E+2	-3.039E+0	-5.364E-9	
5.126E+2	-2.999E+0	-4.536E-9	
5.129E+2	-2.958E+0	-4.166E-9	
5.132E+2	-2.918E+0	-3.767E-9	
5.135E+2	-2.878E+0	-3.549E-9	
5.138E+2	-2.838E+0	-3.518E-9	
5.141E+2	-2.797E+0	-2.893E-9	
5.144E+2	-2.757E+0	-2.656E-9	
5.147E+2	-2.717E+0	-2.442E-9	
5.150E+2	-2.677E+0	-1.941E-9	
5.153E+2	-2.636E+0	-1.704E-9	
5.156E+2	-2.596E+0	-1.531E-9	
5.159E+2	-2.556E+0	-1.432E-9	
5.162E+2	-2.516E+0	-1.304E-9	
5.165E+2	-2.475E+0	-1.135E-9	
5.168E+2	-2.435E+0	-1.068E-9	
5.179E+2	-2.395E+0	-8.969E-10	
5.189E+2	-2.355E+0	-8.106E-10	
5.198E+2	-2.314E+0	-9.509E-10	
5.201E+2	-2.274E+0	-8.149E-10	
5.204E+2	-2.234E+0	-7.614E-10	
5.207E+2	-2.194E+0	-6.976E-10	
5.211E+2	-2.153E+0	-6.381E-10	
5.213E+2	-2.113E+0	-5.465E-10	
5.216E+2	-2.073E+0	-4.989E-10	
5.219E+2	-2.033E+0	-3.923E-10	
5.222E+2	-1.992E+0	-3.549E-10	
5.225E+2	-1.952E+0	-3.249E-10	
5.228E+2	-1.912E+0	-2.927E-10	
5.231E+2	-1.872E+0	-2.650E-10	
5.234E+2	-1.831E+0	-1.903E-10	
5.237E+2	-1.791E+0	-1.747E-10	
5.240E+2	-1.751E+0	-1.480E-10	
5.243E+2	-1.711E+0	-1.221E-10	
5.246E+2	-1.670E+0	-1.018E-10	
5.255E+2	-1.630E+0	-4.451E-11	
5.258E+2	-1.590E+0	-1.910E-11	
5.261E+2	-1.550E+0	-1.913E-11	
5.264E+2	-1.509E+0	-1.405E-11	
5.267E+2	-1.469E+0	-1.200E-11	
5.270E+2	-1.429E+0	-1.227E-11	
5.273E+2	-1.389E+0	-1.064E-11	
5.276E+2	-1.348E+0	-4.486E-12	
5.279E+2	-1.308E+0	-6.261E-12	
5.282E+2	-1.268E+0	-2.516E-13	
5.286E+2	-1.228E+0	9.754E-13	
5.292E+2	-1.187E+0	-1.405E-11	
5.294E+2	-1.147E+0	1.478E-11	
5.297E+2	-1.107E+0	4.393E-12	
5.300E+2	-1.067E+0	4.257E-12	
5.303E+2	-1.026E+0	3.338E-12	
5.306E+2	-9.862E-1	9.670E-12	
5.309E+2	-9.459E-1	7.619E-12	
5.312E+2	-9.057E-1	1.096E-11	
5.315E+2	-8.654E-1	6.986E-12	
5.318E+2	-8.252E-1	1.549E-11	
5.321E+2	-7.849E-1	1.068E-11	
5.324E+2	-7.447E-1	1.040E-11	
5.327E+2	-7.044E-1	1.133E-11	
5.330E+2	-6.642E-1	1.068E-11	
5.333E+2	-6.239E-1	1.245E-11	
5.336E+2	-5.836E-1	1.648E-11	
5.339E+2	-5.434E-1	1.792E-11	
5.342E+2	-5.031E-1	1.423E-11	
5.347E+2	-4.629E-1	1.313E-11	
5.352E+2	-4.226E-1	1.524E-12	
5.355E+2	-3.824E-1	2.466E-11	
5.357E+2	-3.421E-1	2.543E-11	
5.360E+2	-3.019E-1	1.478E-11	
5.363E+2	-2.616E-1	2.560E-11	
5.366E+2	-2.214E-1	1.970E-11	
5.369E+2	-1.811E-1	1.493E-11	
5.372E+2	-1.409E-1	2.469E-11	
5.376E+2	-1.006E-1	1.837E-11	
5.381E+2	-6.038E-2	1.355E-11	
5.384E+2	-2.013E-2	1.747E-11	
